rollout/actions_mean,eval/Q,rollout/errors_dev,eval/goal_tolerance,train/param_noise_distance,eval/episodes,success rate,eval/return,rollout/errors,eval/errors,total/episodes,rollout/episodes,eval/errors_dev,rollout/return_history,reference_Q_mean,reference_actor_Q_mean,total/epochs,total/steps,rollout/Q_mean,rollout/return,rollout/episode_steps,train/loss_actor,obs_rms_std,reference_action_std,reference_action_mean,train/goal_tolerance,obs_rms_mean,train/loss_critic,eval/return_history,reference_Q_std,total/steps_per_second,rollout/actions_std,total/duration,reference_actor_Q_std
-0.07286325646074195,-2.757113393984343,0.017380533129700157,0.016962109052954068,0.0,9.68421052631579,0.96,-33.20575118044147,0.01928555131627273,0.04915309678420789,360.57894736842104,360.57894736842104,0.023045863109859697,-11.806842105263158,-0.94080945065147,-0.5907818894637259,1,10998,-1.6612587037839388,-29.789372457164735,30.631583259549558,0.7658959438926295,0.23789949715137482,0.7868476949240032,0.06988607366618357,0.016975504560212674,-0.09508361667394638,0.07536684643281133,-12.076842105263157,1.6513075452101857,4.857512673242956,0.7528193279316551,2264.1221889822104,1.545309819673237
-0.06700203822631585,-3.031576997355411,0.01641768631886865,0.016709932712218486,0.0,12.052631578947368,0.93,-35.113083442185605,0.01827016229972066,0.049269433190691415,439.5263157894737,439.5263157894737,0.023563062036189332,-11.778947368421052,-0.9257298080544722,-0.6041058678376047,1,11998,-1.738525716882003,-26.590685003667772,27.45310876091488,0.7895476347521732,0.24063120782375336,0.8070264646881505,0.1188801348601517,0.01672501467295432,-0.0908009260892868,0.08407046567452581,-9.903157894736843,1.7818139101329602,4.7444899601860975,0.7526122676698785,2528.8286464590774,1.6363547977648283
-0.0660290167127785,-3.1930641751540336,0.015557612598646386,0.016461505487033824,0.0,12.421052631578947,0.96,-26.367169818485607,0.017348416345852404,0.04845173180275364,528.5263157894736,528.5263157894736,0.023914550121115125,-10.520526315789475,-0.890043274352425,-0.5480352530353948,1,12998,-1.8131717443466187,-24.00326517712687,24.882305472835515,0.7786507512393751,0.24324673414230347,0.7644821468152498,0.04223294943375023,0.016467556305862746,-0.08711230754852295,0.09058699403938494,-9.15157894736842,1.860593739308809,4.6511046088565475,0.7535161438741182,2794.605273899279,1.7147611065914756
-0.06420165908179785,-3.112502361598768,0.014770680363943403,0.0162167716391521,0.0,14.157894736842104,1.0,-28.320334519121985,0.016576833747086777,0.04781702934613112,622.8421052631579,622.8421052631579,0.024211666703836537,-9.94578947368421,-0.8641933547823053,-0.5028132600219626,1,13998,-1.8785314685419987,-21.826030485597688,22.71906467423232,0.7999905441936693,0.2454081028699875,0.7445856677858453,-0.08282598747724765,0.0162235268842462,-0.08421161025762558,0.08909836725184792,-7.451052631578947,1.9152569770812988,4.564044552387973,0.7547953944457205,3067.017011165619,1.760472994101675
-0.058548371454602795,-2.997853730854235,0.01400728755085543,0.015975676258988054,0.0,22.789473684210527,0.98,-20.409780648430413,0.015891645059334665,0.04730720737589742,723.7368421052631,723.7368421052631,0.024346568407104797,-9.018947368421053,-0.9622755834930822,-0.53193357273152,1,14998,-1.9386951546919973,-19.97248196380516,20.87757351813215,0.8498209056101347,0.24764221906661987,0.7507895482213873,-0.09551857137366344,0.01598354146141041,-0.08201056718826294,0.08917145156546642,-6.814736842105263,1.8983925769203587,4.4842686024288385,0.7568245749724539,3344.5818175391146,1.7829223432038959
-0.052286999202088305,-3.4658953516106856,0.013262346284446712,0.015738165253299394,0.0,16.63157894736842,0.97,-23.67835713686129,0.015252169093841986,0.04577533111075212,841.578947368421,841.578947368421,0.024233982828083624,-7.529473684210527,-0.9204579027075517,-0.5128269289669237,1,15998,-1.9810556110582853,-18.21337448428267,19.12952503660642,0.8839731530139321,0.24977387487888336,0.7876312638583937,-0.04249257329655321,0.015742907745532116,-0.07982371747493744,0.09046426807579241,-6.37421052631579,1.9903953640084517,4.3997858578376325,0.7585651247124923,3636.0866305200675,1.8341866794385409
-0.04722054283085622,-3.220791772792214,0.012567496572350678,0.01550418533305016,0.0,26.42105263157895,0.99,-15.492574294875752,0.014692466889692241,0.04462132210305211,969.5263157894736,969.5263157894736,0.024266277209125265,-6.898421052631579,-0.8749469644144962,-0.5425086868436713,1,16998,-2.012627218898974,-16.725461311850434,17.650835221164538,0.8697882890701294,0.25215470790863037,0.7903908993068495,0.043773815918125604,0.015509835094717449,-0.07685316354036331,0.09036025797065936,-4.7542105263157906,2.04392367287686,4.324592413721624,0.7592603470149794,3930.5448412895203,1.8239204569866783
-0.04456193245163089,-2.9622046821995784,0.011935053513577102,0.015273684001454612,0.0,32.0,1.0,-21.765922187135057,0.014162276253831716,0.04352206005680471,1106.7894736842106,1106.7894736842106,0.024418543221030903,-6.222105263157895,-0.9198453300877621,-0.6179294570496208,1,17998,-2.0403478961241874,-15.463248549779507,16.39663995110244,0.8786182685902244,0.25410813093185425,0.8130152852911698,-0.05550269594670298,0.01527585208288098,-0.07442580908536911,0.08800129984554492,-4.444210526315789,2.070225056849028,4.254708059427947,0.7599002373845953,4230.138536039151,1.8019740079578601
-0.04394259048919929,-2.9200433492660522,0.011384262379429563,0.015046609542198754,0.0,31.210526315789473,1.0,-7.997300262372556,0.013708689551905523,0.04283177999828512,1248.0526315789473,1248.0526315789473,0.024435257569449555,-6.003157894736842,-0.9034736532914011,-0.5572611752309298,1,18998,-2.058948366265548,-14.37254637276511,15.312944692907491,0.8898614268553885,0.2558903396129608,0.7990384572430661,-0.12978882028868324,0.015050063030039468,-0.07175731658935547,0.08418174793845729,-4.654736842105263,2.0905873587256982,4.193923276359741,0.7608174807146976,4529.887830282512,1.8401217586115788
-0.04159848686111601,-2.874538045180471,0.010858334412218775,0.014822911007837076,0.0,36.94736842105263,1.0,-9.385867170962188,0.013312940842836088,0.04225255747633953,1401.842105263158,1401.842105263158,0.024485233040992233,-5.6499999999999995,-0.9978586874510113,-0.6271443225835499,1,19998,-2.0700887253409936,-13.401210857605623,14.347659111129833,0.9027503760237443,0.257839173078537,0.8191541935268202,-0.12851978946281106,0.014825693677878518,-0.06862741708755493,0.08466693523683046,-3.727894736842105,2.1028507132279244,4.142656291534068,0.7617835841680828,4827.33820241376,1.8612443208694458
-0.03938818438664863,-2.642817585091842,0.010385404678180275,0.014602538208361736,0.0,35.526315789473685,1.0,-12.438188947474137,0.012920434320128807,0.04156960154998523,1566.5263157894738,1566.5263157894738,0.02469249499460631,-5.034210526315789,-0.93302111249221,-0.5586162687916505,1,20998,-2.075351928409777,-12.517262773449557,13.469305865346074,0.8981402861444574,0.2597694396972656,0.7827098244114926,-0.1989278546289394,0.01460462252378577,-0.0654916986823082,0.08151361463885558,-3.810526315789474,2.1644893445466695,4.0900102849806785,0.7630921382653085,5133.972979658528,1.8725946639713489
-0.037933563715533206,-2.7854659933792916,0.009970783658444685,0.0143854416999417,0.0,33.31578947368421,1.0,-5.661352543343849,0.012599819617357818,0.041392741962433456,1731.842105263158,1731.842105263158,0.0246108229178799,-4.974736842105264,-0.9302137399974623,-0.5522164843584362,1,21998,-2.076115451361004,-11.794931241306827,12.751482627559072,0.8753035664558411,0.26118147373199463,0.7822410809366327,-0.1774605883677539,0.014387961029431667,-0.06311585754156113,0.07865359987083234,-3.6710526315789473,2.1845321153339587,4.0456537691094665,0.7641197380266691,5437.440479027598,1.9059125498721474
-0.0371014405238001,-2.7295139714291223,0.009620565329683837,0.014171572773829322,0.0,32.0,1.0,-12.219416490346443,0.012311030556605304,0.04146850634885823,1894.8947368421052,1894.8947368421052,0.025161608997545406,-5.208421052631579,-0.9288073307589481,-0.5496798840008283,1,22998,-2.0788521264728748,-11.217110011485833,12.177343103444102,0.8552279691947134,0.26257601380348206,0.7616862058639526,-0.18174916255827012,0.014172578368016407,-0.0607275515794754,0.07486288955337123,-3.906315789473684,2.255730390548706,4.007153383354026,0.7651444453942148,5739.236637742896,1.969846719189694
-0.03629298116031446,-2.7333481813731946,0.009308472436581967,0.013960883445431812,0.0,34.78947368421053,1.0,-18.667081987991338,0.012060728065171103,0.04136685765761971,2058.3684210526317,2058.3684210526317,0.025196621442907612,-5.043157894736843,-0.8803898064713729,-0.4757962134715758,1,23998,-2.082606315612793,-10.732066492940668,11.695410606530206,0.8578070088436729,0.2636682689189911,0.737080853236349,-0.24101884702318593,0.013962358475577107,-0.05877486616373062,0.07310638890454643,-3.5878947368421046,2.303306774089211,3.9727563222973465,0.7661881446838379,6040.6430079686015,2.0109130206860995
-0.03630103759075466,-2.3351830118580867,0.009034072786423297,0.013753326443545197,0.0,49.1578947368421,0.99,-8.317940851518108,0.011844102012419852,0.040785812511810994,2220.8947368421054,2220.8947368421054,0.025188703274972604,-5.159999999999999,-0.7785886604534952,-0.3505179491874419,1,24998,-2.084078826402363,-10.322050354259654,11.287959254135165,0.8552296883181522,0.26445630192756653,0.7643299667458785,-0.18926888537642203,0.013754237286404677,-0.05725149065256119,0.07118752579155721,-3.654736842105263,2.3448388388282373,3.938177892708558,0.7670267004715768,6347.605945624803,2.0442471441469694
-0.03633325370518785,-2.3972020651164807,0.008790351521233045,0.013548855199748355,0.0,40.0,0.99,-5.441144016811793,0.011650373216061771,0.0407944710596852,2379.9473684210525,2379.9473684210525,0.025167470510108238,-5.203157894736842,-0.8399934941216519,-0.4020328418792863,1,25998,-2.0854714920646265,-9.981411632038846,10.949509417401256,0.8147339224815369,0.26527857780456543,0.7354565043198434,-0.23858540426743657,0.013549784556896836,-0.056214164942502975,0.07180113502238926,-3.228421052631579,2.3031173066089026,3.90822463378458,0.7678356703959013,6652.125852685225,2.0232061335915015
-0.0364410544892675,-2.2937818702898527,0.008570721630136368,0.013347423837954717,0.0,43.526315789473685,1.0,-8.223248129912067,0.01145167790722142,0.040976648418874356,2543.2631578947367,2543.2631578947367,0.025474832603778117,-5.1763157894736835,-0.7969642281532288,-0.35244615317175265,1,26998,-2.0842400852002596,-9.667508375189183,10.63766571678658,0.805171577554,0.2660693824291229,0.7369688843425951,-0.2607764276234727,0.013348528782403873,-0.05525200441479683,0.07208567838135518,-3.2068421052631577,2.326168229705409,3.8779364990938348,0.7686910660643327,6961.950501943889,2.049977980161968
-0.03669809736311436,-2.2481876611709595,0.008377982720633939,0.013148987164119271,0.0,44.31578947368421,1.0,-3.4951336740978522,0.011273421277590866,0.040759101434715374,2705.6315789473683,2705.6315789473683,0.025492036721426317,-5.253157894736842,-0.7318442338391354,-0.2980975883179589,1,27998,-2.0853891372680664,-9.395951407044993,10.367892384229181,0.8139304361845318,0.26692017912864685,0.7459166269553336,-0.19977746158838272,0.01314975428875045,-0.054858338087797165,0.06778234184572571,-3.0657894736842106,2.340828305796573,3.8529584403653385,0.7696072082770499,7266.624215176231,2.049404608575921
-0.036380615967668985,-2.241506400861238,0.008192697871980882,0.012953500656098663,0.0,43.10526315789474,1.0,-4.382636801342697,0.011102335013788928,0.04050616262544688,2870.7368421052633,2870.7368421052633,0.02544505440634254,-5.050526315789474,-0.7123481944987649,-0.2665391383986724,1,28998,-2.082364985817357,-9.144879803310332,10.118442452320943,0.7839797421505577,0.26779040694236755,0.7820491916254947,-0.10761134743102287,0.012954470849085482,-0.054182637482881546,0.06536728653468583,-3.2215789473684207,2.3555586839977063,3.8289540945320666,0.7705542821633188,7573.347691034016,2.079216354771664
-0.036222799338008226,-2.4408362476449263,0.008026602455497687,0.012760920453661983,0.0,36.1578947368421,1.0,-6.5057938416654615,0.01094881989757678,0.040366113141431105,3031.157894736842,3031.157894736842,0.025579007932459794,-5.344210526315789,-0.6959021891418257,-0.25459707802847814,1,29998,-2.08055978072317,-8.935390834954466,9.910287763230917,0.729625309768476,0.2685760259628296,0.7655060354032015,-0.08572222302226644,0.01276291369133495,-0.053700849413871765,0.06554178697498221,-3.4321052631578945,2.3656239948774638,3.8097091656410274,0.7712935773949874,7874.092499369069,2.0801738312369897
-0.03551593266035381,-2.277556538581848,0.007885148747113843,0.0125712033486501,0.0,44.68421052631579,1.0,-5.392556602855705,0.010815024728156333,0.040553986882333394,3182.2105263157896,3182.2105263157896,0.025709200373437657,-5.685789473684212,-0.6725490203029231,-0.22484851628541946,1,30998,-2.0823380319695723,-8.778957319013827,9.754916925103212,0.7021392521105314,0.2692320644855499,0.7667342832213954,-0.1865034632286743,0.012572442420502457,-0.053231313824653625,0.06659544906333874,-3.383684210526316,2.394943770609404,3.7905582887973193,0.7720996361029776,8177.687494340696,2.082962255728872
-0.03476212869741415,-2.2926236955743087,0.00775484035528791,0.012384306775281273,0.0,38.473684210526315,0.99,-6.2616164848832305,0.010685792531261479,0.0404630857418912,3330.157894736842,3330.157894736842,0.025745699622845876,-5.8521052631578945,-0.6204240353483903,-0.1441492771631793,1,31998,-2.083452023957905,-8.643002377375455,9.619905586865798,0.6914036995486209,0.2698574960231781,0.8190935975626895,0.009997828263103178,0.012386524562463539,-0.05265704542398453,0.06754285175549357,-3.5578947368421048,2.4157892151882776,3.774830415314951,0.7727502898166054,8476.67275276937,2.1083422460054098
-0.03411546555396758,-2.265003380022551,0.007648234048079382,0.012200188800600913,0.0,43.578947368421055,0.99,-9.303222562562285,0.010572213150444137,0.04037320924056507,3472.4736842105262,3472.4736842105262,0.025739378504500466,-6.2494736842105265,-0.6148184145751753,-0.14335627775443227,1,32998,-2.0861215214980278,-8.536343547361412,9.51398699339412,0.6518220242701078,0.2703440189361572,0.8188358702157673,0.017573622104368712,0.01220167988002184,-0.052324969321489334,0.06802377124366007,-3.6615789473684215,2.4133802903325936,3.7582062227959656,0.7734378011603105,8780.252942562103,2.110177366357101
-0.03400363400578499,-2.4589611731077494,0.007533835735635114,0.01201880811507331,0.0,37.05263157894737,1.0,-17.914325874628172,0.010451845123848362,0.040226216349987486,3622.0526315789475,3622.0526315789475,0.02574328139330081,-5.623684210526315,-0.6374287401375017,-0.1700521387944096,1,33998,-2.0868211670925745,-8.416243702885055,9.394746529989305,0.6654549178324247,0.27074140310287476,0.7745971209124515,-0.19399824890455133,0.012020864948100536,-0.05222097784280777,0.06720456814295367,-3.6715789473684213,2.367093983449434,3.743070647658221,0.7741439122902719,9082.917384887996,2.0858052153336373
-0.03376538306474686,-2.213349875650908,0.007428348633662742,0.011840124023313244,0.0,43.63157894736842,1.0,-4.563066650441226,0.01032491825195771,0.04013201743637557,3777.157894736842,3777.157894736842,0.025786378092358817,-5.350526315789474,-0.6902802931635004,-0.20825788241467977,1,34998,-2.085460587551719,-8.2958585855718,9.275176583638215,0.6690907086196699,0.27112048864364624,0.7628773199884515,-0.22013868131723843,0.011840889461792114,-0.05212105065584183,0.06661342809859075,-3.1042105263157893,2.3804167132628593,3.7290221573842395,0.7746442430897763,9385.30243745603,2.101084351539612
-0.03312070461872377,-2.1437953898781226,0.007323471425977624,0.01166409643495538,0.0,46.1578947368421,1.0,-3.67629203059613,0.01020084611459861,0.040071021135095655,3936.842105263158,3936.842105263158,0.025840228045781857,-5.219473684210526,-0.6526077052480296,-0.17427616115463407,1,35998,-2.0816646375154195,-8.173139041121752,9.153281816454736,0.6680251077601784,0.27159592509269714,0.744823273859526,-0.0995288323611021,0.011664914885036282,-0.051856495440006256,0.06332885924922793,-3.017894736842105,2.3594798539814197,3.715478059470197,0.7751532102886,9688.659214584452,2.082058831265098
-0.03245924315170238,-2.2719155738228247,0.007227549622005142,0.011490685855659422,0.0,44.21052631578947,1.0,-4.153569011037514,0.010080814366461596,0.040113863060129686,4092.3684210526317,4092.3684210526317,0.025925249206699023,-5.545263157894737,-0.6089819371700287,-0.14515971313965947,1,36998,-2.0816590284046375,-8.067407816833423,9.04826922624829,0.6672283411026001,0.27198755741119385,0.7577558442165977,-0.030468251543903823,0.01149213587726651,-0.05163153260946274,0.06473727681134876,-3.2142105263157896,2.3483606576919556,3.7029688925794138,0.7755569345072696,9991.442574450844,2.0524111923418547
-0.03070853934868386,-2.2305370067295276,0.007149207091638449,0.011319853378248977,0.0,41.578947368421055,1.0,-8.25581364411937,0.009979491385542055,0.03987848317835594,4234.473684210527,4234.473684210527,0.025909811979328543,-6.2368421052631575,-0.598926820253071,-0.1524350433365295,1,37998,-2.0878969744632117,-7.998957319726574,8.980340295765258,0.6642980920641046,0.2721700072288513,0.7741581076069882,0.020249043419761092,0.011321281950016877,-0.05180589482188225,0.06522891631251887,-3.2915789473684214,2.34885541388863,3.6911901956671076,0.7758405239958512,10294.240989634865,2.0556266119605615
-0.029716618359088898,-2.2324885067186857,0.007069716749901425,0.011151560673982168,0.0,35.94736842105263,1.0,-13.92408361218249,0.00987687612391966,0.039765812284943185,4379.526315789473,4379.526315789473,0.02600092119422305,-5.7094736842105265,-0.569526416690726,-0.12284707160372484,1,38998,-2.0880356336894788,-7.930310805190245,8.91218903863963,0.64304896561723,0.27247875928878784,0.784772957626142,0.03233088423899302,0.011152457487807759,-0.051582738757133484,0.06816651730945236,-4.015263157894737,2.3585480577067326,3.6805176748912607,0.7759073470768175,10595.792380583915,2.0732349784750688
-0.029291584499572452,-2.0772068876969185,0.006990082163241207,0.010985769983952032,0.0,40.473684210526315,1.0,-8.133685879127441,0.009774051103061154,0.03964643294224362,4528.789473684211,4528.789473684211,0.025997334065609622,-5.838947368421053,-0.5613152431814294,-0.1358555796507158,1,39998,-2.0880261973330847,-7.8567171672257485,8.839181220800018,0.6590930396004727,0.2727489769458771,0.789547302220997,0.0009369335602968931,0.010986731392064113,-0.05142957344651222,0.0664795799867103,-3.7336842105263157,2.355877637863159,3.671706272980584,0.7761575611014115,10893.573292682046,2.064767498719065
-0.028514200527417034,-2.1702400696905038,0.006913329083469086,0.01082244411061476,0.0,45.26315789473684,1.0,-6.34511579766025,0.00967086141208698,0.03948955059655123,4681.578947368421,4681.578947368421,0.02606855357557061,-5.602631578947369,-0.5281701840852436,-0.11110317775685537,1,40998,-2.087324255391171,-7.781272670568738,8.76428868487659,0.6840651443130091,0.2729332149028778,0.7683583748968024,-0.04282030867608754,0.010823058442291606,-0.051212795078754425,0.05937012539882409,-3.148947368421053,2.3911868020107874,3.6625628302039663,0.7764182467209665,11193.801325409037,2.0669645133771395
-0.02810845220167386,-2.0474604054501184,0.006840622922876949,0.010661546409443874,0.0,51.68421052631579,1.0,-3.1903639830011707,0.009567951851476375,0.039395481469845804,4836.105263157895,4836.105263157895,0.026119043999144866,-5.334736842105263,-0.5341670520995793,-0.09446412569990284,1,41998,-2.085879451350162,-7.705670072328605,8.68921811818821,0.6694896942690799,0.27300459146499634,0.7660089825329027,-0.05550794832800564,0.0106635225999484,-0.05131266638636589,0.05736398696899414,-3.2952631578947367,2.3824569614310014,3.6530190443301755,0.7766441953809637,11496.792106189227,2.0965519892541984
-0.027623168928058522,-2.1447340563723913,0.0067757526368402415,0.010503040780708519,0.0,40.8421052631579,1.0,-8.803415073357627,0.009473567343818538,0.03940859698951315,4982.736842105263,4982.736842105263,0.026212132766296154,-5.90421052631579,-0.5262152701616287,-0.10656543938737166,1,42998,-2.0858546307212427,-7.651149987275329,8.635117051865542,0.6575277604554829,0.2731304168701172,0.7563313151660719,0.1003412346809024,0.010504449060631128,-0.05135628208518028,0.0588466623111775,-3.3989473684210525,2.378854826876992,3.644127603328252,0.7767881123643172,11799.25780027791,2.069554272450899
-0.026944831797951145,-2.40849158638402,0.006712558393632971,0.010346891661373954,0.0,38.31578947368421,1.0,-15.317318420429785,0.00937851843605112,0.03943001975286037,5133.263157894737,5133.263157894737,0.02621694839636275,-5.612631578947368,-0.5971249043941498,-0.13078408198137031,1,43998,-2.086260205820987,-7.59306418481212,8.577481027257503,0.6555271964324149,0.273289293050766,0.7817474666394686,-0.047398523672630914,0.010347691110612714,-0.05130355432629585,0.059322855974498545,-3.78,2.3534712477734216,3.6367688628893733,0.7771064701833224,12098.102030126673,2.0678133525346456
-0.02685302701827727,-1.774452451028322,0.006651478618270597,0.010193064017122465,0.0,35.578947368421055,0.99,-10.87311133692318,0.009289863340103274,0.03945888940639696,5280.210526315789,5280.210526315789,0.026336893199685924,-5.84578947368421,-0.6050135524649369,-0.13008057482932744,1,44998,-2.086247494346217,-7.542966317894896,8.527798429019583,0.6739492855573955,0.2734566330909729,0.7752070866133037,-0.027588944833137487,0.010193899787461913,-0.051217999309301376,0.061662434159140835,-3.6752631578947366,2.316972023562381,3.62829900637148,0.7773824585111517,12401.955061147088,2.0567272336859452
-0.026829594942299945,-1.7438018635699624,0.0065966197246569965,0.010041523334492916,0.0,49.05263157894737,1.0,-5.934456687191611,0.009198737484609549,0.03927621267628604,5429.9473684210525,5429.9473684210525,0.026401637617579393,-5.645263157894737,-0.5776266251739702,-0.06833273682155107,1,45998,-2.085269902881823,-7.49202503099339,8.477246947315324,0.6636619787467154,0.27354899048805237,0.7678195645934657,-0.08245449709264856,0.010041990412451074,-0.05126134306192398,0.05763336741610577,-3.5142105263157895,2.3375812706194425,3.6210805105640733,0.7775976689238298,12702.838493008363,2.089522913882607
-0.027070825135237293,-2.1683349609375,0.006542616245094297,0.00989223561313716,0.0,42.63157894736842,1.0,-11.255575212172456,0.009110554153345501,0.0392673663955023,5577.578947368421,5577.578947368421,0.02648041501737959,-5.937368421052632,-0.5195706784725189,-0.030693410748713894,1,46998,-2.0844550007268,-7.446378659867994,8.431974797222557,0.6687850293360258,0.2735672891139984,0.785715777623026,-0.09034852210530325,0.009892617756039978,-0.051357369869947433,0.05440098282537962,-3.1126315789473686,2.3563797787616125,3.614368921095319,0.7777797736619648,13003.100115161193,2.0919420593663265
